ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7981982	7.04E-02	6.65E-03	3.04	-2.83492	3.19	SNORD116-22///SNORD116-21///SNORD116-20///SNORD116-18///SNORD116-17///SNORD116-16///SNORD116-15///SNORD116-14///SNORD116-19///SNRPN	small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-21///small nucleolar RNA, C/D box 116-20///small nucleolar RNA, C/D box 116-18///small nucleolar RNA, C/D box 116-17///small nucleolar RNA, C/D box 116-16///small nucleolar RNA, C/D box 116-15///small nucleolar RNA, C/D box 116-14///small nucleolar RNA, C/D box 116-19///small nuclear ribonucleoprotein polypeptide N
7981986	7.04E-02	6.65E-03	3.04	-2.83492	3.19	SNORD116-22///SNORD116-21///SNORD116-20///SNORD116-18///SNORD116-17///SNORD116-16///SNORD116-15///SNORD116-14///SNORD116-19///SNRPN	small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-21///small nucleolar RNA, C/D box 116-20///small nucleolar RNA, C/D box 116-18///small nucleolar RNA, C/D box 116-17///small nucleolar RNA, C/D box 116-16///small nucleolar RNA, C/D box 116-15///small nucleolar RNA, C/D box 116-14///small nucleolar RNA, C/D box 116-19///small nuclear ribonucleoprotein polypeptide N
8143054	7.06E-02	6.68E-03	-3.04	-2.83974	-2.1	AKR1B1	aldo-keto reductase family 1 member B
8178802	7.16E-02	6.80E-03	3.03	-2.85697	3.16	LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1	HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 6 (pseudogene)///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1
8120967	7.18E-02	6.82E-03	3.03	-2.85946	2.5	NT5E	5'-nucleotidase ecto
8123739	7.45E-02	7.22E-03	3	-2.91369	2.53	NRN1	neuritin 1
8100827	7.54E-02	7.38E-03	2.99	-2.93362	4.93	JCHAIN	joining chain of multimeric IgA and IgM
7922410	7.55E-02	7.40E-03	-2.99	-2.93625	-2.19	SNORD44	small nucleolar RNA, C/D box 44
8178811	7.69E-02	7.61E-03	2.98	-2.96289	3.14	LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1	HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 6 (pseudogene)///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1
8100664	7.97E-02	8.05E-03	2.95	-3.01657	3.96	TMPRSS11D	transmembrane protease, serine 11D
8180100	8.00E-02	8.12E-03	2.95	-3.02385	4.52	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1
8125556	8.04E-02	8.18E-03	2.94	-3.03115	4.46	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1
8178891	8.04E-02	8.18E-03	2.94	-3.03115	4.46	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1
8029098	8.27E-02	8.56E-03	2.92	-3.07389	3.14	CEACAM6	carcinoembryonic antigen related cell adhesion molecule 6
8033257	8.37E-02	8.78E-03	2.91	-3.09763	2.34	C3	complement component 3
8100675	8.42E-02	8.86E-03	2.91	-3.10642	3.55	TMPRSS11A	transmembrane protease, serine 11A
7991546	8.57E-02	9.10E-03	2.9	-3.13146	2.24	CERS3	ceramide synthase 3
8108370	8.66E-02	9.24E-03	2.89	-3.14605	2.35	EGR1	early growth response 1
8166784	8.70E-02	9.32E-03	2.89	-3.15403	3.61	TSPAN7	tetraspanin 7
8180003	8.79E-02	9.43E-03	2.88	-3.1659	2.92	LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1	HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 6 (pseudogene)///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1
8026971	9.32E-02	1.03E-02	-2.84	-3.25009	-2.3	IFI30	IFI30, lysosomal thiol reductase
8129254	9.50E-02	1.06E-02	2.83	-3.2738	2.02	MAN1A1	mannosidase alpha class 1A member 1
8124527	9.99E-02	1.14E-02	-2.79	-3.34638	-2.12	HIST1H1B	histone cluster 1, H1b
8121749	9.99E-02	1.14E-02	2.79	-3.34645	3.5	GJA1	gap junction protein alpha 1
8008151	1.06E-01	1.27E-02	-2.74	-3.44434	-2.03	IGF2BP1	insulin like growth factor 2 mRNA binding protein 1
8043465	1.06E-01	1.28E-02	2.74	-3.44958	3.27	IGKC	immunoglobulin kappa constant
7904726	1.10E-01	1.34E-02	2.72	-3.49219	3.32	TXNIP	thioredoxin interacting protein
8178193	1.13E-01	1.40E-02	2.7	-3.53527	4.48	HLA-DRA///HLA-DQA1	major histocompatibility complex, class II, DR alpha///major histocompatibility complex, class II, DQ alpha 1
7953603	1.14E-01	1.41E-02	2.7	-3.54409	2.95	C1S	complement component 1, s subcomponent
7983650	1.16E-01	1.45E-02	-2.68	-3.5702	-3.16	SLC27A2	solute carrier family 27 member 2
8043431	1.18E-01	1.49E-02	2.67	-3.59362	3.74	IGKC	immunoglobulin kappa constant
8012896	1.20E-01	1.54E-02	2.65	-3.62714	2.22	PMP22	peripheral myelin protein 22
8179481	1.20E-01	1.55E-02	2.65	-3.62871	4.01	HLA-DRA///HLA-DQA1	major histocompatibility complex, class II, DR alpha///major histocompatibility complex, class II, DQ alpha 1
7989501	1.21E-01	1.57E-02	2.65	-3.64125	2.11	CA12	carbonic anhydrase 12
8118548	1.22E-01	1.59E-02	2.64	-3.65492	3.92	HLA-DRA///HLA-DQA1	major histocompatibility complex, class II, DR alpha///major histocompatibility complex, class II, DQ alpha 1
7963421	1.23E-01	1.60E-02	2.64	-3.66251	4.2	KRT6A	keratin 6A
8163637	1.29E-01	1.74E-02	2.6	-3.73788	2.06	TNC	tenascin C
8178199	1.35E-01	1.85E-02	2.57	-3.79624	3.61	HLA-DQA2///HLA-DQA1	major histocompatibility complex, class II, DQ alpha 2///major histocompatibility complex, class II, DQ alpha 1
8179489	1.35E-01	1.85E-02	2.57	-3.79624	3.61	HLA-DQA2///HLA-DQA1	major histocompatibility complex, class II, DQ alpha 2///major histocompatibility complex, class II, DQ alpha 1
8023696	1.41E-01	2.00E-02	2.53	-3.86909	4.42	SERPINB3	serpin family B member 3
8019541	1.46E-01	2.10E-02	2.51	-3.91291	2.05	ZNF750	zinc finger protein 750
8022711	1.47E-01	2.15E-02	2.5	-3.93302	2.61	DSC2	desmocollin 2
8057620	1.48E-01	2.16E-02	2.5	-3.93792	2.21	COL5A2	collagen type V alpha 2 chain
8134429	1.50E-01	2.22E-02	2.48	-3.96327	2.03	LOC100506990	uncharacterized LOC100506990
8054479	1.53E-01	2.27E-02	2.47	-3.98429	2.37	MALL	mal, T-cell differentiation protein like
8149927	1.55E-01	2.33E-02	2.46	-4.00628	2.2	CLU	clusterin
8043459	1.64E-01	2.54E-02	2.42	-4.08724	2.69	IGKC	immunoglobulin kappa constant
7963410	1.66E-01	2.57E-02	2.42	-4.09632	4.02	KRT6C///KRT6B///KRT6A///KRT5	keratin 6C///keratin 6B///keratin 6A///keratin 5
7981732	1.72E-01	2.74E-02	2.38	-4.15612	2.89	LOC102723407///IGHV4-31///IGHM///IGHD///IGHA2///LOC102723407///SKAP2///IGHA2///IGHA1///IGH	putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8///src kinase associated phosphoprotein 2///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
8091283	1.74E-01	2.78E-02	-2.38	-4.16926	-2.06	PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2
7962375	1.74E-01	2.79E-02	2.38	-4.17395	2.03	PRICKLE1	prickle planar cell polarity protein 1
8141094	1.76E-01	2.82E-02	2.37	-4.18333	2.14	PDK4	pyruvate dehydrogenase kinase 4
7981724	1.77E-01	2.85E-02	2.37	-4.19122	4.09	SCFV///IGLJ3///IGHM///IGHG1///IGHD///C14orf99///IGHV3-48///IGHV3-69-1	single-chain Fv fragment///immunoglobulin lambda joining 3///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///uncharacterized LOC317730///immunoglobulin heavy variable 3-48///immunoglobulin heavy variable 3-69-1 (pseudogene)
8023688	1.79E-01	2.91E-02	2.36	-4.2118	3.46	SERPINB4	serpin family B member 4
7981728	1.80E-01	2.94E-02	2.35	-4.21911	4.33	IGHM///IGHV3-48///IGHV3-69-1	immunoglobulin heavy constant mu///immunoglobulin heavy variable 3-48///immunoglobulin heavy variable 3-69-1 (pseudogene)
7914270	1.80E-01	2.95E-02	2.35	-4.22451	2.84	LAPTM5	lysosomal protein transmembrane 5
8062927	1.82E-01	2.99E-02	2.34	-4.23608	2.61	PI3	peptidase inhibitor 3
7981730	1.85E-01	3.07E-02	2.33	-4.26089	3.47	SCFV///IGLJ3///IGHV3-23///IGHV4-31///IGHM///IGHG2///IGHG1///IGHA1///SCFV///C14orf99///IGK///IGKV3-20///IGHV3-23///IGHV3-30///IGHV3-48///IGHV3-75///IGHV3-69-1///IGHV3OR16-7	single-chain Fv fragment///immunoglobulin lambda joining 3///immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 2 (G2m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 1///single-chain Fv fragment///uncharacterized LOC317730///immunoglobulin kappa locus///immunoglobulin kappa variable 3-20///immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 3-30///immunoglobulin heavy variable 3-48///immunoglobulin heavy variable 3-75 (pseudogene)///immunoglobulin heavy variable 3-69-1 (pseudogene)///immunoglobulin heavy variable 3/OR16-7 (pseudogene)
7961440	1.88E-01	3.17E-02	2.31	-4.28844	2.18	PLBD1	phospholipase B domain containing 1
8155802	1.94E-01	3.33E-02	-2.29	-4.33345	-3.03	GDA	guanine deaminase
8029086	1.95E-01	3.36E-02	2.29	-4.34209	2.78	CEACAM5	carcinoembryonic antigen related cell adhesion molecule 5
8043474	1.95E-01	3.37E-02	2.28	-4.34425	2.55	IGKC	immunoglobulin kappa constant
7988467	2.01E-01	3.53E-02	2.26	-4.38628	2.59	FBN1	fibrillin 1
7981990	2.02E-01	3.59E-02	2.25	-4.40155	2.23	SNORD116-21	small nucleolar RNA, C/D box 116-21
7920297	2.07E-01	3.74E-02	2.23	-4.43835	2.39	S100A14	S100 calcium binding protein A14
8131844	2.08E-01	3.76E-02	2.23	-4.4427	2.61	GPNMB	glycoprotein nmb
7902702	2.18E-01	4.07E-02	2.19	-4.51557	2.69	CLCA2	chloride channel accessory 2
7981718	2.20E-01	4.13E-02	2.18	-4.52815	3.36	SCFV///IGHM///SCFV///IGHV3-30	single-chain Fv fragment///immunoglobulin heavy constant mu///single-chain Fv fragment///immunoglobulin heavy variable 3-30
8043468	2.21E-01	4.18E-02	2.18	-4.53794	2.8	IGKC	immunoglobulin kappa constant
7961142	2.21E-01	4.18E-02	-2.18	-4.53819	-3.04	OLR1	oxidized low density lipoprotein receptor 1
7981722	2.35E-01	4.63E-02	2.13	-4.63023	2.8	IGLJ3///IGHV3-23///IGHV4-31///IGHM///IGHG1///IGHA1///SCFV///C14orf99///IGK///IGKV3-20///IGHV3-23///IGHV3-48///IGHV3-69-1///IGHV3OR16-7	immunoglobulin lambda joining 3///immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 1///single-chain Fv fragment///uncharacterized LOC317730///immunoglobulin kappa locus///immunoglobulin kappa variable 3-20///immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 3-48///immunoglobulin heavy variable 3-69-1 (pseudogene)///immunoglobulin heavy variable 3/OR16-7 (pseudogene)
7902290	2.39E-01	4.78E-02	-2.11	-4.65747	-2.08	CTH	cystathionine gamma-lyase
